time,liquid_volume,tank_volume,original_gravity,flowrate,original_brix,brix
2021-10-25 20:26:14.177,,,,,,1.5
2021-10-25 20:26:21.397,,,,,,1.5
2021-10-25 20:26:25.417,56.0,100.0,1.02047032,0.55340313,5.2,
2021-10-25 20:26:28.317,,,,,,1.5
2021-10-25 20:26:35.237,,,,,,1.5
2021-10-25 20:26:40.785,56.0,100.0,1.02047032,0.54892188,5.2,
2021-10-25 20:26:42.159,,,,,,1.5
2021-10-25 20:26:49.057,,,,,,1.5
2021-10-25 20:26:56.165,56.0,100.0,1.02047032,0.5408075,5.2,
2021-10-25 20:26:56.277,,,,,,1.5
2021-10-25 20:27:03.197,,,,,,1.5
2021-10-25 20:27:10.117,,,,,,1.5
2021-10-25 20:27:11.532,56.0,100.0,1.02047032,0.53425812,5.2,
2021-10-25 20:27:17.017,,,,,,1.5
2021-10-25 20:27:23.965,,,,,,1.5
2021-10-25 20:27:26.904,56.0,100.0,1.02047032,0.52620375,5.2,
2021-10-25 20:27:30.864,,,,,,1.5
2021-10-25 20:27:37.757,,,,,,1.5
2021-10-25 20:27:42.264,56.0,100.0,1.02047032,0.5260725,5.2,
2021-10-25 20:27:44.677,,,,,,1.5
2021-10-25 20:27:51.597,,,,,,1.5
2021-10-25 20:27:57.635,56.0,100.0,1.02047032,0.53485813,5.2,
2021-10-25 20:27:58.516,,,,,,1.5
2021-10-25 20:28:05.436,,,,,,1.5
2021-10-25 20:28:12.355,,,,,,1.5
2021-10-25 20:28:13.023,56.0,100.0,1.02047032,0.548375,5.2,
2021-10-25 20:28:19.256,,,,,,1.5
2021-10-25 20:28:26.176,,,,,,1.5
2021-10-25 20:28:28.375,56.0,100.0,1.02047032,0.5477225,5.2,
2021-10-25 20:28:33.076,,,,,,1.5
2021-10-25 20:28:39.995,,,,,,1.5
2021-10-25 20:28:43.755,56.0,100.0,1.02047032,0.54140812,5.2,
2021-10-25 20:28:46.916,,,,,,1.5
2021-10-25 20:28:53.836,,,,,,1.5
2021-10-25 20:28:59.116,56.0,100.0,1.02047032,0.53420563,5.2,
2021-10-25 20:29:00.756,,,,,,1.5
2021-10-25 20:29:07.684,,,,,,1.5
2021-10-25 20:29:14.495,56.0,100.0,1.02047032,0.52908625,5.2,
2021-10-25 20:29:14.576,,,,,,1.5
2021-10-25 20:29:21.496,,,,,,1.5
2021-10-25 20:29:28.396,,,,,,1.5
2021-10-25 20:29:29.884,56.0,100.0,1.02047032,0.52634813,5.2,
2021-10-25 20:29:35.316,,,,,,1.5
2021-10-25 20:29:42.236,,,,,,1.5
2021-10-25 20:29:45.243,56.0,100.0,1.02047032,0.52316813,5.2,
2021-10-25 20:29:49.176,,,,,,1.5
2021-10-25 20:29:56.076,,,,,,1.5
2021-10-25 20:30:00.625,56.0,100.0,1.02047032,0.51978438,5.2,
2021-10-25 20:30:02.997,,,,,,1.5
2021-10-25 20:30:09.897,,,,,,1.5
2021-10-25 20:30:16.005,56.0,100.0,1.02047032,0.5243075,5.2,
2021-10-25 20:30:16.817,,,,,,1.5
2021-10-25 20:30:23.725,,,,,,1.5
2021-10-25 20:30:30.657,,,,,,1.5
2021-10-25 20:30:31.373,56.0,100.0,1.02047032,0.52432875,5.2,
2021-10-25 20:30:37.577,,,,,,1.5
2021-10-25 20:30:44.476,,,,,,1.5
2021-10-25 20:30:46.744,56.0,100.0,1.02047032,0.52190063,5.2,
2021-10-25 20:30:51.396,,,,,,1.5
2021-10-25 20:30:58.317,,,,,,1.5
2021-10-25 20:31:02.125,56.0,100.0,1.02047032,0.53095125,5.2,
2021-10-25 20:31:05.217,,,,,,1.5
2021-10-25 20:31:12.137,,,,,,1.5
2021-10-25 20:31:17.487,56.0,100.0,1.02047032,0.54201375,5.2,
2021-10-25 20:31:19.057,,,,,,1.5
2021-10-25 20:31:25.976,,,,,,1.5
2021-10-25 20:31:32.865,56.0,100.0,1.02047032,0.5447275,5.2,
2021-10-25 20:31:32.873,,,,,,1.5
2021-10-25 20:31:39.797,,,,,,1.5
2021-10-25 20:31:46.717,,,,,,1.5
2021-10-25 20:31:48.244,56.0,100.0,1.02047032,0.54352312,5.2,
2021-10-25 20:31:53.636,,,,,,1.5
2021-10-25 20:32:00.536,,,,,,1.5
2021-10-25 20:32:03.609,56.0,100.0,1.02047032,0.5440525,5.2,
2021-10-25 20:32:07.457,,,,,,1.5
2021-10-25 20:32:14.397,,,,,,1.5
2021-10-25 20:32:18.963,56.0,100.0,1.02047032,0.53893563,5.2,
2021-10-25 20:32:21.277,,,,,,1.5
2021-10-25 20:32:28.217,,,,,,1.5
2021-10-25 20:32:34.344,56.0,100.0,1.02047032,0.52859188,5.2,
2021-10-25 20:32:35.116,,,,,,1.5
2021-10-25 20:32:42.036,,,,,,1.5
2021-10-25 20:32:48.965,,,,,,1.5
2021-10-25 20:32:49.725,56.0,100.0,1.02047032,0.52642313,5.2,
2021-10-25 20:32:55.857,,,,,,1.5
2021-10-25 20:33:02.777,,,,,,1.5
2021-10-25 20:33:05.085,56.0,100.0,1.02047032,0.52957625,5.2,
2021-10-25 20:33:09.677,,,,,,1.5
2021-10-25 20:33:16.597,,,,,,1.5
2021-10-25 20:33:20.457,56.0,100.0,1.02047032,0.5343575,5.2,
2021-10-25 20:33:23.517,,,,,,1.5
2021-10-25 20:33:30.417,,,,,,1.5
2021-10-25 20:33:35.817,56.0,100.0,1.02047032,0.5407275,5.2,
2021-10-25 20:33:37.337,,,,,,1.5
2021-10-25 20:33:44.557,,,,,,1.5
2021-10-25 20:33:51.177,56.0,100.0,1.02047032,0.53776063,5.2,
2021-10-25 20:33:51.457,,,,,,1.5
2021-10-25 20:33:58.377,,,,,,1.5
2021-10-25 20:34:05.285,,,,,,1.5
2021-10-25 20:34:06.572,56.0,100.0,1.02047032,0.54023875,5.2,
2021-10-25 20:34:12.197,,,,,,1.5
2021-10-25 20:34:19.117,,,,,,1.5
2021-10-25 20:34:21.952,56.0,100.0,1.02047032,0.54678813,5.2,
2021-10-25 20:34:26.037,,,,,,1.5
2021-10-25 20:34:32.939,,,,,,1.5
2021-10-25 20:34:37.296,56.0,100.0,1.02047032,0.536865,5.2,
2021-10-25 20:34:40.156,,,,,,1.5
2021-10-25 20:34:47.057,,,,,,1.5
2021-10-25 20:34:52.676,56.0,100.0,1.02047032,0.53481125,5.2,
2021-10-25 20:34:53.997,,,,,,1.5
2021-10-25 20:35:01.226,,,,,,1.5
2021-10-25 20:35:08.056,56.0,100.0,1.02047032,0.53259562,5.2,
2021-10-25 20:35:08.117,,,,,,1.5
2021-10-25 20:35:15.037,,,,,,1.5
2021-10-25 20:35:21.957,,,,,,1.5
2021-10-25 20:35:23.425,56.0,100.0,1.02047032,0.52431375,5.2,
2021-10-25 20:35:28.877,,,,,,1.5
2021-10-25 20:35:36.097,,,,,,1.5
2021-10-25 20:35:38.805,56.0,100.0,1.02047032,0.52318313,5.2,
2021-10-25 20:35:43.017,,,,,,1.5
2021-10-25 20:35:49.937,,,,,,1.5
2021-10-25 20:35:54.184,56.0,100.0,1.02047032,0.53407688,5.2,
2021-10-25 20:35:56.865,,,,,,1.5
2021-10-25 20:36:03.757,,,,,,1.5
2021-10-25 20:36:09.564,56.0,100.0,1.02047032,0.54499938,5.2,
2021-10-25 20:36:10.977,,,,,,1.5
2021-10-25 20:36:17.897,,,,,,1.5
2021-10-25 20:36:24.797,,,,,,1.5
2021-10-25 20:36:24.924,56.0,100.0,1.02047032,0.55467125,5.2,
2021-10-25 20:36:31.717,,,,,,1.5
2021-10-25 20:36:38.637,,,,,,1.5
2021-10-25 20:36:40.305,56.0,100.0,1.02047032,0.5651525,5.2,
2021-10-25 20:36:45.557,,,,,,1.5
2021-10-25 20:36:52.485,,,,,,1.5
2021-10-25 20:36:55.665,56.0,100.0,1.02047032,0.55748938,5.2,
2021-10-25 20:36:59.357,,,,,,1.5
2021-10-25 20:37:06.576,,,,,,1.5
2021-10-25 20:37:11.052,56.0,100.0,1.02047032,0.54401688,5.2,
2021-10-25 20:37:13.517,,,,,,1.5
2021-10-25 20:37:20.417,,,,,,1.5
2021-10-25 20:37:26.424,56.0,100.0,1.02047032,0.530325,5.2,
2021-10-25 20:37:27.616,,,,,,1.5
2021-10-25 20:37:34.537,,,,,,1.5
2021-10-25 20:37:41.457,,,,,,1.5
2021-10-25 20:37:41.785,56.0,100.0,1.02047032,0.52744125,5.2,
2021-10-25 20:37:48.385,,,,,,1.5
2021-10-25 20:37:55.585,,,,,,1.5
2021-10-25 20:37:57.164,56.0,100.0,1.02047032,0.52759938,5.2,
2021-10-25 20:38:02.797,,,,,,1.5
2021-10-25 20:38:09.724,,,,,,1.5
2021-10-25 20:38:12.544,56.0,100.0,1.02047032,0.53076062,5.2,
2021-10-25 20:38:16.637,,,,,,1.5
2021-10-25 20:38:23.537,,,,,,1.5
2021-10-25 20:38:27.904,56.0,100.0,1.02047032,0.53069375,5.2,
2021-10-25 20:38:30.445,,,,,,1.5
2021-10-25 20:38:37.345,,,,,,1.5
2021-10-25 20:38:43.275,56.0,100.0,1.02047032,0.53413187,5.2,
2021-10-25 20:38:44.264,,,,,,1.5
2021-10-25 20:38:51.176,,,,,,1.5
2021-10-25 20:38:58.097,,,,,,1.5
2021-10-25 20:38:58.657,56.0,100.0,1.02047032,0.53314875,5.2,
2021-10-25 20:39:05.017,,,,,,1.5
2021-10-25 20:39:11.925,,,,,,1.5
2021-10-25 20:39:14.017,56.0,100.0,1.02047032,0.53695188,5.2,
2021-10-25 20:39:18.837,,,,,,1.5
2021-10-25 20:39:25.737,,,,,,1.5
2021-10-25 20:39:29.396,56.0,100.0,1.02047032,0.5394775,5.2,
2021-10-25 20:39:32.657,,,,,,1.5
2021-10-25 20:39:39.577,,,,,,1.5
2021-10-25 20:39:44.772,56.0,100.0,1.02047032,0.53714,5.2,
2021-10-25 20:39:46.517,,,,,,1.5
2021-10-25 20:39:53.416,,,,,,1.5
2021-10-25 20:40:00.144,56.0,100.0,1.02047032,0.52983688,5.2,
2021-10-25 20:40:00.336,,,,,,1.5
2021-10-25 20:40:07.236,,,,,,1.5
2021-10-25 20:40:14.156,,,,,,1.5
2021-10-25 20:40:15.523,56.0,100.0,1.02047032,0.5246775,5.2,
2021-10-25 20:40:21.376,,,,,,1.5
2021-10-25 20:40:28.297,,,,,,1.5
2021-10-25 20:40:30.904,56.0,100.0,1.02047032,0.52367188,5.2,
2021-10-25 20:40:35.215,,,,,,1.5
2021-10-25 20:40:42.116,,,,,,1.5
2021-10-25 20:40:46.271,56.0,100.0,1.02047032,0.53049188,5.2,
2021-10-25 20:40:49.036,,,,,,1.5
2021-10-25 20:40:55.956,,,,,,1.5
2021-10-25 20:41:01.644,56.0,100.0,1.02047032,0.53684188,5.2,
2021-10-25 20:41:02.856,,,,,,1.5
2021-10-25 20:41:09.796,,,,,,1.5
2021-10-25 20:41:16.716,,,,,,1.5
2021-10-25 20:41:17.004,56.0,100.0,1.02047032,0.53147938,5.2,
2021-10-25 20:41:23.636,,,,,,1.5
2021-10-25 20:41:30.536,,,,,,1.5
2021-10-25 20:41:32.399,56.0,100.0,1.02047032,0.52841938,5.2,
2021-10-25 20:41:37.436,,,,,,1.5
2021-10-25 20:41:44.655,,,,,,1.5
2021-10-25 20:41:47.743,56.0,100.0,1.02047032,0.5282175,5.2,
2021-10-25 20:41:51.575,,,,,,1.5
2021-10-25 20:41:58.476,,,,,,1.5
2021-10-25 20:42:03.124,56.0,100.0,1.02047032,0.53141625,5.2,
2021-10-25 20:42:05.396,,,,,,1.5
2021-10-25 20:42:12.304,,,,,,1.5
2021-10-25 20:42:18.483,56.0,100.0,1.02047032,0.53582188,5.2,
2021-10-25 20:42:19.216,,,,,,1.5
2021-10-25 20:42:26.143,,,,,,1.5
2021-10-25 20:42:33.036,,,,,,1.5
2021-10-25 20:42:33.864,56.0,100.0,1.02047032,0.53543,5.2,
2021-10-25 20:42:39.956,,,,,,1.5
2021-10-25 20:42:46.876,,,,,,1.5
2021-10-25 20:42:49.243,56.0,100.0,1.02047032,0.52981563,5.2,
2021-10-25 20:42:54.095,,,,,,1.5
2021-10-25 20:43:00.996,,,,,,1.5
2021-10-25 20:43:04.603,56.0,100.0,1.02047032,0.52640313,5.2,
2021-10-25 20:43:07.916,,,,,,1.5
2021-10-25 20:43:14.815,,,,,,1.5
2021-10-25 20:43:19.983,56.0,100.0,1.02047032,0.52261688,5.2,
2021-10-25 20:43:21.765,,,,,,1.5
2021-10-25 20:43:28.656,,,,,,1.5
2021-10-25 20:43:35.335,56.0,100.0,1.02047032,0.51822813,5.2,
2021-10-25 20:43:35.576,,,,,,1.5
2021-10-25 20:43:42.476,,,,,,1.4
2021-10-25 20:43:49.396,,,,,,1.5
2021-10-25 20:43:50.731,56.0,100.0,1.02047032,0.52079688,5.2,
2021-10-25 20:43:56.316,,,,,,1.5
2021-10-25 20:44:03.236,,,,,,1.5
2021-10-25 20:44:06.112,56.0,100.0,1.02047032,0.5262375,5.2,
2021-10-25 20:44:10.164,,,,,,1.5
2021-10-25 20:44:17.076,,,,,,1.4
2021-10-25 20:44:21.472,56.0,100.0,1.02047032,0.5263325,5.2,
2021-10-25 20:44:23.977,,,,,,1.5
2021-10-25 20:44:30.897,,,,,,1.5
2021-10-25 20:44:36.859,56.0,100.0,1.02047032,0.52324312,5.2,
2021-10-25 20:44:37.796,,,,,,1.5
2021-10-25 20:44:44.736,,,,,,1.5
2021-10-25 20:44:51.635,,,,,,1.5
2021-10-25 20:44:52.203,56.0,100.0,1.02047032,0.51810688,5.2,
2021-10-25 20:44:58.557,,,,,,1.5
2021-10-25 20:45:05.476,,,,,,1.5
2021-10-25 20:45:07.591,56.0,100.0,1.02047032,0.51571375,5.2,
2021-10-25 20:45:12.397,,,,,,1.5
2021-10-25 20:45:19.337,,,,,,1.5
2021-10-25 20:45:22.966,56.0,100.0,1.02047032,0.51197063,5.2,
2021-10-25 20:45:26.217,,,,,,1.5
2021-10-25 20:45:33.136,,,,,,1.5
2021-10-25 20:45:38.332,56.0,100.0,1.02047032,0.5097475,5.2,
2021-10-25 20:45:40.057,,,,,,1.5
2021-10-25 20:45:46.977,,,,,,1.5
2021-10-25 20:45:53.704,56.0,100.0,1.02047032,0.5096925,5.2,
2021-10-25 20:45:53.877,,,,,,1.5
2021-10-25 20:46:00.797,,,,,,1.4
2021-10-25 20:46:08.017,,,,,,1.5
2021-10-25 20:46:09.065,56.0,100.0,1.02047032,0.51129063,5.2,
2021-10-25 20:46:14.937,,,,,,1.5
2021-10-25 20:46:21.837,,,,,,1.4
2021-10-25 20:46:24.444,56.0,100.0,1.02047032,0.51928313,5.2,
2021-10-25 20:46:28.737,,,,,,1.5
2021-10-25 20:46:35.677,,,,,,1.5
2021-10-25 20:46:39.804,56.0,100.0,1.02047032,0.51861438,5.2,
2021-10-25 20:46:42.597,,,,,,1.5
2021-10-25 20:46:49.497,,,,,,1.4
2021-10-25 20:46:55.184,56.0,100.0,1.02047032,0.52107625,5.2,
2021-10-25 20:46:56.425,,,,,,1.5
2021-10-25 20:47:03.317,,,,,,1.5
2021-10-25 20:47:10.237,,,,,,1.5
2021-10-25 20:47:10.566,56.0,100.0,1.02047032,0.521275,5.2,
2021-10-25 20:47:17.157,,,,,,1.4
2021-10-25 20:47:24.057,,,,,,1.5
2021-10-25 20:47:25.952,56.0,100.0,1.02047032,0.52116875,5.2,
2021-10-25 20:47:30.997,,,,,,1.4
2021-10-25 20:47:38.217,,,,,,1.4
2021-10-25 20:47:41.304,56.0,100.0,1.02047032,0.51942,5.2,
2021-10-25 20:47:45.117,,,,,,1.4
2021-10-25 20:47:52.337,,,,,,1.4
2021-10-25 20:47:56.692,56.0,100.0,1.02047032,0.5154075,5.2,
2021-10-25 20:47:59.257,,,,,,1.4
2021-10-25 20:48:06.157,,,,,,1.5
2021-10-25 20:48:12.064,56.0,100.0,1.02047032,0.514935,5.2,
2021-10-25 20:48:13.077,,,,,,1.4
2021-10-25 20:48:19.997,,,,,,1.5
2021-10-25 20:48:26.917,,,,,,1.4
2021-10-25 20:48:27.444,56.0,100.0,1.02047032,0.51145688,5.2,
2021-10-25 20:48:33.817,,,,,,1.4
2021-10-25 20:48:40.736,,,,,,1.4
2021-10-25 20:48:42.805,56.0,100.0,1.02047032,0.51288438,5.2,
2021-10-25 20:48:47.657,,,,,,1.4
2021-10-25 20:48:54.577,,,,,,1.5
2021-10-25 20:48:58.184,56.0,100.0,1.02047032,0.51375375,5.2,
2021-10-25 20:49:01.477,,,,,,1.4
2021-10-25 20:49:08.417,,,,,,1.4
2021-10-25 20:49:13.565,56.0,100.0,1.02047032,0.51780062,5.2,
2021-10-25 20:49:15.317,,,,,,1.4
2021-10-25 20:49:22.237,,,,,,1.4
2021-10-25 20:49:28.924,56.0,100.0,1.02047032,0.52907375,5.2,
2021-10-25 20:49:29.137,,,,,,1.4
2021-10-25 20:49:36.056,,,,,,1.5
2021-10-25 20:49:43.276,,,,,,1.4
2021-10-25 20:49:44.303,56.0,100.0,1.02047032,0.52161437,5.2,
2021-10-25 20:49:50.496,,,,,,1.4
2021-10-25 20:49:57.435,,,,,,1.4
2021-10-25 20:49:59.664,56.0,100.0,1.02047032,0.5145,5.2,
2021-10-25 20:50:04.336,,,,,,1.4
2021-10-25 20:50:11.236,,,,,,1.4
2021-10-25 20:50:15.040,56.0,100.0,1.02047032,0.51338313,5.2,
2021-10-25 20:50:18.184,,,,,,1.4
2021-10-25 20:50:25.104,,,,,,1.4
2021-10-25 20:50:30.424,56.0,100.0,1.02047032,0.5132025,5.2,
2021-10-25 20:50:32.016,,,,,,1.4
2021-10-25 20:50:38.916,,,,,,1.4
2021-10-25 20:50:45.784,56.0,100.0,1.02047032,0.51137688,5.2,
2021-10-25 20:50:45.836,,,,,,1.4
2021-10-25 20:50:52.736,,,,,,1.4
2021-10-25 20:50:59.656,,,,,,1.4
2021-10-25 20:51:01.156,56.0,100.0,1.02047032,0.50694938,5.2,
2021-10-25 20:51:06.556,,,,,,1.4
2021-10-25 20:51:13.496,,,,,,1.4
2021-10-25 20:51:16.536,56.0,100.0,1.02047032,0.50536813,5.2,
2021-10-25 20:51:20.416,,,,,,1.4
2021-10-25 20:51:27.336,,,,,,1.4
2021-10-25 20:51:31.915,56.0,100.0,1.02047032,0.50743563,5.2,
2021-10-25 20:51:34.236,,,,,,1.4
2021-10-25 20:51:41.164,,,,,,1.4
2021-10-25 20:51:47.284,56.0,100.0,1.02047032,0.51826313,5.2,
2021-10-25 20:51:48.056,,,,,,1.4
2021-10-25 20:51:54.976,,,,,,1.4
2021-10-25 20:52:01.896,,,,,,1.4
2021-10-25 20:52:02.664,56.0,100.0,1.02047032,0.52737563,5.2,
2021-10-25 20:52:08.816,,,,,,1.4
2021-10-25 20:52:15.736,,,,,,1.4
2021-10-25 20:52:18.051,56.0,100.0,1.02047032,0.53828188,5.2,
2021-10-25 20:52:22.656,,,,,,1.4
2021-10-25 20:52:29.556,,,,,,1.4
2021-10-25 20:52:33.404,56.0,100.0,1.02047032,0.52686875,5.2,
2021-10-25 20:52:36.476,,,,,,1.4
2021-10-25 20:52:43.376,,,,,,1.4
2021-10-25 20:52:48.793,56.0,100.0,1.02047032,0.52083875,5.2,
2021-10-25 20:52:50.316,,,,,,1.4
2021-10-25 20:52:57.235,,,,,,1.4
2021-10-25 20:53:04.135,,,,,,1.4
2021-10-25 20:53:04.144,56.0,100.0,1.02047032,0.51407438,5.2,
2021-10-25 20:53:11.056,,,,,,1.4
2021-10-25 20:53:17.976,,,,,,1.4
2021-10-25 20:53:19.532,56.0,100.0,1.02047032,0.50718688,5.2,
2021-10-25 20:53:24.876,,,,,,1.4
2021-10-25 20:53:31.796,,,,,,1.4
2021-10-25 20:53:34.911,56.0,100.0,1.02047032,0.49998812,5.2,
2021-10-25 20:53:38.695,,,,,,1.4
2021-10-25 20:53:45.616,,,,,,1.4
2021-10-25 20:53:50.263,56.0,100.0,1.02047032,0.48987563,5.2,
2021-10-25 20:53:52.524,,,,,,1.4
2021-10-25 20:53:59.456,,,,,,1.4
2021-10-25 20:54:05.651,56.0,100.0,1.02047032,0.4808325,5.2,
2021-10-25 20:54:06.356,,,,,,1.4
2021-10-25 20:54:13.276,,,,,,1.4
2021-10-25 20:54:20.175,,,,,,1.4
2021-10-25 20:54:21.024,56.0,100.0,1.02047032,0.48075563,5.2,
2021-10-25 20:54:27.096,,,,,,1.4
2021-10-25 20:54:34.015,,,,,,1.4
2021-10-25 20:54:36.402,56.0,100.0,1.02047032,0.49062188,5.2,
2021-10-25 20:54:40.936,,,,,,1.4
2021-10-25 20:54:47.857,,,,,,1.4
2021-10-25 20:54:51.762,56.0,100.0,1.02047032,0.5075925,5.2,
2021-10-25 20:54:54.777,,,,,,1.4
2021-10-25 20:55:01.677,,,,,,1.4
2021-10-25 20:55:07.145,56.0,100.0,1.02047032,0.51939438,5.2,
2021-10-25 20:55:08.597,,,,,,1.4
2021-10-25 20:55:15.497,,,,,,1.4
2021-10-25 20:55:22.437,,,,,,1.4
2021-10-25 20:55:22.541,56.0,100.0,1.02047032,0.51863625,5.2,
2021-10-25 20:55:29.337,,,,,,1.4
2021-10-25 20:55:36.257,,,,,,1.4
2021-10-25 20:55:37.885,56.0,100.0,1.02047032,0.51347313,5.2,
2021-10-25 20:55:43.477,,,,,,1.4
2021-10-25 20:55:50.397,,,,,,1.4
2021-10-25 20:55:53.264,56.0,100.0,1.02047032,0.5157375,5.2,
2021-10-25 20:55:57.297,,,,,,1.4
2021-10-25 20:56:04.237,,,,,,1.4
2021-10-25 20:56:08.633,56.0,100.0,1.02047032,0.51727125,5.2,
2021-10-25 20:56:11.137,,,,,,1.4
2021-10-25 20:56:18.085,,,,,,1.4
2021-10-25 20:56:24.005,56.0,100.0,1.02047032,0.51374375,5.2,
2021-10-25 20:56:24.977,,,,,,1.4
2021-10-25 20:56:31.897,,,,,,1.4
2021-10-25 20:56:38.797,,,,,,1.4
2021-10-25 20:56:39.364,56.0,100.0,1.02047032,0.514935,5.2,
2021-10-25 20:56:45.717,,,,,,1.4
2021-10-25 20:56:52.637,,,,,,1.4
2021-10-25 20:56:54.743,56.0,100.0,1.02047032,0.51851188,5.2,
2021-10-25 20:56:59.557,,,,,,1.4
2021-10-25 20:57:06.477,,,,,,1.4
2021-10-25 20:57:10.125,56.0,100.0,1.02047032,0.51248563,5.2,
2021-10-25 20:57:13.677,,,,,,1.4
2021-10-25 20:57:20.597,,,,,,1.4
2021-10-25 20:57:25.484,56.0,100.0,1.02047032,0.51632375,5.2,
2021-10-25 20:57:27.817,,,,,,1.4
2021-10-25 20:57:34.732,,,,,,1.4
2021-10-25 20:57:40.845,56.0,100.0,1.02047032,0.51395188,5.2,
2021-10-25 20:57:41.637,,,,,,1.4
2021-10-25 20:57:48.857,,,,,,1.4
2021-10-25 20:57:55.777,,,,,,1.4
2021-10-25 20:57:56.225,56.0,100.0,1.02047032,0.50772,5.2,
2021-10-25 20:58:02.705,,,,,,1.4
2021-10-25 20:58:09.596,,,,,,1.4
2021-10-25 20:58:11.605,56.0,100.0,1.02047032,0.50758062,5.2,
2021-10-25 20:58:16.517,,,,,,1.4
2021-10-25 20:58:23.437,,,,,,1.4
2021-10-25 20:58:26.965,56.0,100.0,1.02047032,0.50840313,5.2,
2021-10-25 20:58:30.337,,,,,,1.4
2021-10-25 20:58:37.557,,,,,,1.4
2021-10-25 20:58:42.333,56.0,100.0,1.02047032,0.50773563,5.2,
2021-10-25 20:58:44.777,,,,,,1.4
2021-10-25 20:58:51.697,,,,,,1.4
2021-10-25 20:58:57.712,56.0,100.0,1.02047032,0.5046275,5.2,
2021-10-25 20:58:58.917,,,,,,1.4
2021-10-25 20:59:05.837,,,,,,1.4
2021-10-25 20:59:12.757,,,,,,1.4
2021-10-25 20:59:13.064,56.0,100.0,1.02047032,0.50193313,5.2,
2021-10-25 20:59:19.677,,,,,,1.4
2021-10-25 20:59:26.597,,,,,,1.4
2021-10-25 20:59:28.445,56.0,100.0,1.02047032,0.49510437,5.2,
2021-10-25 20:59:33.497,,,,,,1.4
2021-10-25 20:59:40.417,,,,,,1.4
2021-10-25 20:59:43.804,56.0,100.0,1.02047032,0.492775,5.2,
2021-10-25 20:59:47.311,,,,,,1.4
2021-10-25 20:59:54.257,,,,,,1.4
2021-10-25 20:59:59.184,56.0,100.0,1.02047032,0.48985188,5.2,
2021-10-25 21:00:01.157,,,,,,1.4
2021-10-25 21:00:08.099,,,,,,1.4
2021-10-25 21:00:14.564,56.0,100.0,1.02047032,0.48809,5.2,
2021-10-25 21:00:14.997,,,,,,1.4
2021-10-25 21:00:21.917,,,,,,1.4
2021-10-25 21:00:29.137,,,,,,1.4
2021-10-25 21:00:29.924,56.0,100.0,1.02047032,0.48826,5.2,
2021-10-25 21:00:36.057,,,,,,1.4
2021-10-25 21:00:42.965,,,,,,1.4
2021-10-25 21:00:45.284,56.0,100.0,1.02047032,0.48925938,5.2,
2021-10-25 21:00:49.897,,,,,,1.4
2021-10-25 21:00:56.797,,,,,,1.4
2021-10-25 21:01:00.664,56.0,100.0,1.02047032,0.49287813,5.2,
2021-10-25 21:01:03.717,,,,,,1.4
2021-10-25 21:01:10.617,,,,,,1.4
2021-10-25 21:01:16.043,56.0,100.0,1.02047032,0.49592375,5.2,
2021-10-25 21:01:17.836,,,,,,1.4
2021-10-25 21:01:24.756,,,,,,1.4
2021-10-25 21:01:31.404,56.0,100.0,1.02047032,0.49612,5.2,
2021-10-25 21:01:31.656,,,,,,1.4
2021-10-25 21:01:38.576,,,,,,1.4
2021-10-25 21:01:45.497,,,,,,1.4
2021-10-25 21:01:46.764,56.0,100.0,1.02047032,0.49449125,5.2,
2021-10-25 21:01:52.417,,,,,,1.4
2021-10-25 21:01:59.337,,,,,,1.4
2021-10-25 21:02:02.144,56.0,100.0,1.02047032,0.49415,5.2,
2021-10-25 21:02:06.217,,,,,,1.4
2021-10-25 21:02:13.157,,,,,,1.4
2021-10-25 21:02:17.524,56.0,100.0,1.02047032,0.50443375,5.2,
2021-10-25 21:02:20.085,,,,,,1.4
2021-10-25 21:02:26.977,,,,,,1.4
2021-10-25 21:02:32.884,56.0,100.0,1.02047032,0.50432563,5.2,
2021-10-25 21:02:33.897,,,,,,1.4
2021-10-25 21:02:40.815,,,,,,1.4
2021-10-25 21:02:47.744,,,,,,1.4
2021-10-25 21:02:48.260,56.0,100.0,1.02047032,0.49509375,5.2,
2021-10-25 21:02:54.644,,,,,,1.4
2021-10-25 21:03:01.556,,,,,,1.4
2021-10-25 21:03:03.643,56.0,100.0,1.02047032,0.49396125,5.2,
2021-10-25 21:03:08.476,,,,,,1.4
2021-10-25 21:03:15.396,,,,,,1.4
2021-10-25 21:03:19.004,56.0,100.0,1.02047032,0.49743688,5.2,
2021-10-25 21:03:22.316,,,,,,1.4
2021-10-25 21:03:29.216,,,,,,1.4
2021-10-25 21:03:34.383,56.0,100.0,1.02047032,0.497915,5.2,
2021-10-25 21:03:36.136,,,,,,1.4
2021-10-25 21:03:43.036,,,,,,1.4
2021-10-25 21:03:49.765,56.0,100.0,1.02047032,0.50157,5.2,
2021-10-25 21:03:49.976,,,,,,1.4
2021-10-25 21:03:56.876,,,,,,1.4
2021-10-25 21:04:03.796,,,,,,1.4
2021-10-25 21:04:05.140,56.0,100.0,1.02047032,0.50822125,5.2,
2021-10-25 21:04:10.716,,,,,,1.4
2021-10-25 21:04:17.636,,,,,,1.4
2021-10-25 21:04:20.512,56.0,100.0,1.02047032,0.50464375,5.2,
2021-10-25 21:04:24.536,,,,,,1.4
2021-10-25 21:04:31.456,,,,,,1.4
2021-10-25 21:04:35.864,56.0,100.0,1.02047032,0.49616,5.2,
